1547693943698,1539831132678,0
1547693943698,1539832275246,6
1547915248799,1539302414925,0
1547915248799,1539303857517,0
1547915248799,1547683734202,3
1547915248799,1547722738650,0
1547915248799,1547693943698,0
1547915248799,1547698148253,4
1547915248799,1547986862398,0
1547915248799,1539314415211,10
1547915248799,1547997805806,0
1547915248799,1548033283992,0
1547915248799,1548034300723,0
1547915248799,1548037113729,5
1547915248799,1539316889981,6
1547915248799,1539734942389,1
1547915248799,1539737717686,3
1547915248799,1539739275781,8
1547915248799,1539740347920,0
1547915248799,1539831132678,0
1547915248799,1539832275246,6
1547698148253,1539302414925,4
1547698148253,1539303857517,4
1547698148253,1547683734202,7
1547698148253,1547722738650,4
1547698148253,1547693943698,4
1547698148253,1547915248799,4
1547698148253,1547986862398,4
1547698148253,1539314415211,8
1547698148253,1547997805806,4
1547698148253,1548033283992,4
1547698148253,1548034300723,4
1547698148253,1548037113729,9
1547698148253,1539316889981,4
1547698148253,1539734942389,5
1547698148253,1539737717686,3
1547698148253,1539739275781,8
1547698148253,1539740347920,4
1547698148253,1539831132678,4
1547698148253,1539832275246,4
1547986862398,1539302414925,0
1547986862398,1539303857517,0
1547986862398,1547683734202,3
1547986862398,1547722738650,0
1547986862398,1547693943698,0
1547986862398,1547915248799,0
1547986862398,1547698148253,4
1547986862398,1539314415211,10
1547986862398,1547997805806,0
1547986862398,1548033283992,0
1547986862398,1548034300723,0
1547986862398,1548037113729,5
1547986862398,1539316889981,6
1547986862398,1539734942389,1
1547986862398,1539737717686,3
1547986862398,1539739275781,8
1547986862398,1539740347920,0
1547986862398,1539831132678,0
1547986862398,1539832275246,6
1539314415211,1539302414925,10
1539314415211,1539303857517,10
1539314415211,1547683734202,11
1539314415211,1547722738650,10
1539314415211,1547693943698,10
1539314415211,1547915248799,10
1539314415211,1547698148253,8
1539314415211,1547986862398,10
1539314415211,1547997805806,10
1539314415211,1548033283992,10
1539314415211,1548034300723,10
1539314415211,1548037113729,13
1539314415211,1539316889981,8
1539314415211,1539734942389,11
1539314415211,1539737717686,7
1539314415211,1539739275781,8
1539314415211,1539740347920,10
1539314415211,1539831132678,10
1539314415211,1539832275246,10
1547997805806,1539302414925,0
1547997805806,1539303857517,0
1547997805806,1547683734202,3
1547997805806,1547722738650,0
1547997805806,1547693943698,0
1547997805806,1547915248799,0
1547997805806,1547698148253,4
1547997805806,1547986862398,0
1547997805806,1539314415211,10
1547997805806,1548033283992,0
1547997805806,1548034300723,0
1547997805806,1548037113729,5
1547997805806,1539316889981,6
1547997805806,1539734942389,1
1547997805806,1539737717686,3
1547997805806,1539739275781,8
1547997805806,1539740347920,0
1547997805806,1539831132678,0
1547997805806,1539832275246,6
1548033283992,1539302414925,0
1548033283992,1539303857517,0
1548033283992,1547683734202,3
1548033283992,1547722738650,0
1548033283992,1547693943698,0
1548033283992,1547915248799,0
1548033283992,1547698148253,4
1548033283992,1547986862398,0
1548033283992,1539314415211,10
1548033283992,1547997805806,0
1548033283992,1548034300723,0
1548033283992,1548037113729,5
1548033283992,1539316889981,6
1548033283992,1539734942389,1
1548033283992,1539737717686,3
1548033283992,1539739275781,8
1548033283992,1539740347920,0
1548033283992,1539831132678,0
1548033283992,1539832275246,6
1548034300723,1539302414925,0
1548034300723,1539303857517,0
1548034300723,1547683734202,3
1548034300723,1547722738650,0
1548034300723,1547693943698,0
1548034300723,1547915248799,0
1548034300723,1547698148253,4
1548034300723,1547986862398,0
1548034300723,1539314415211,10
1548034300723,1547997805806,0
1548034300723,1548033283992,0
1548034300723,1548037113729,5
1548034300723,1539316889981,6
1548034300723,1539734942389,1
1548034300723,1539737717686,3
1548034300723,1539739275781,8
1548034300723,1539740347920,0
1548034300723,1539831132678,0
1548034300723,1539832275246,6
1548037113729,1539302414925,5
1548037113729,1539303857517,5
1548037113729,1547683734202,8
1548037113729,1547722738650,5
1548037113729,1547693943698,5
1548037113729,1547915248799,5
1548037113729,1547698148253,9
1548037113729,1547986862398,5
1548037113729,1539314415211,13
1548037113729,1547997805806,5
1548037113729,1548033283992,5
1548037113729,1548034300723,5
1548037113729,1539316889981,11
1548037113729,1539734942389,6
1548037113729,1539737717686,8
1548037113729,1539739275781,13
1548037113729,1539740347920,5
1548037113729,1539831132678,5
1548037113729,1539832275246,11
1539316889981,1539302414925,6
1539316889981,1539303857517,6
1539316889981,1547683734202,9
1539316889981,1547722738650,6
1539316889981,1547693943698,6
1539316889981,1547915248799,6
1539316889981,1547698148253,4
1539316889981,1547986862398,6
1539316889981,1539314415211,8
1539316889981,1547997805806,6
1539316889981,1548033283992,6
1539316889981,1548034300723,6
1539316889981,1548037113729,11
1539316889981,1539734942389,7
1539316889981,1539737717686,5
1539316889981,1539739275781,10
1539316889981,1539740347920,6
1539316889981,1539831132678,6
1539316889981,1539832275246,2
1539734942389,1539302414925,1
1539734942389,1539303857517,1
1539734942389,1547683734202,4
1539734942389,1547722738650,1
1539734942389,1547693943698,1
1539734942389,1547915248799,1
1539734942389,1547698148253,5
1539734942389,1547986862398,1
1539734942389,1539314415211,11
1539734942389,1547997805806,1
1539734942389,1548033283992,1
1539734942389,1548034300723,1
1539734942389,1548037113729,6
1539734942389,1539316889981,7
1539734942389,1539737717686,4
1539734942389,1539739275781,9
1539734942389,1539740347920,1
1539734942389,1539831132678,1
1539734942389,1539832275246,7
1539737717686,1539302414925,3
1539737717686,1539303857517,3
1539737717686,1547683734202,6
1539737717686,1547722738650,3
1539737717686,1547693943698,3
1539737717686,1547915248799,3
1539737717686,1547698148253,3
1539737717686,1547986862398,3
1539737717686,1539314415211,7
1539737717686,1547997805806,3
1539737717686,1548033283992,3
1539737717686,1548034300723,3
1539737717686,1548037113729,8
1539737717686,1539316889981,5
1539737717686,1539734942389,4
1539737717686,1539739275781,5
1539737717686,1539740347920,3
1539737717686,1539831132678,3
1539737717686,1539832275246,5
1539739275781,1539302414925,8
1539739275781,1539303857517,8
1539739275781,1547683734202,7
1539739275781,1547722738650,8
1539739275781,1547693943698,8
1539739275781,1547915248799,8
1539739275781,1547698148253,8
1539739275781,1547986862398,8
1539739275781,1539314415211,8
1539739275781,1547997805806,8
1539739275781,1548033283992,8
1539739275781,1548034300723,8
1539739275781,1548037113729,13
1539739275781,1539316889981,10
1539739275781,1539734942389,9
1539739275781,1539737717686,5
1539739275781,1539740347920,8
1539739275781,1539831132678,8
1539739275781,1539832275246,10
1539740347920,1539302414925,0
1539740347920,1539303857517,0
1539740347920,1547683734202,3
1539740347920,1547722738650,0
1539740347920,1547693943698,0
1539740347920,1547915248799,0
1539740347920,1547698148253,4
1539740347920,1547986862398,0
1539740347920,1539314415211,10
1539740347920,1547997805806,0
1539740347920,1548033283992,0
1539740347920,1548034300723,0
1539740347920,1548037113729,5
1539740347920,1539316889981,6
1539740347920,1539734942389,1
1539740347920,1539737717686,3
1539740347920,1539739275781,8
1539740347920,1539831132678,0
1539740347920,1539832275246,6
1539831132678,1539302414925,0
1539831132678,1539303857517,0
1539831132678,1547683734202,3
1539831132678,1547722738650,0
1539831132678,1547693943698,0
1539831132678,1547915248799,0
1539831132678,1547698148253,4
1539831132678,1547986862398,0
1539831132678,1539314415211,10
1539831132678,1547997805806,0
1539831132678,1548033283992,0
1539831132678,1548034300723,0
1539831132678,1548037113729,5
1539831132678,1539316889981,6
1539831132678,1539734942389,1
1539831132678,1539737717686,3
1539831132678,1539739275781,8
1539831132678,1539740347920,0
1539831132678,1539832275246,6
1539832275246,1539302414925,6
1539832275246,1539303857517,6
1539832275246,1547683734202,9
1539832275246,1547722738650,6
1539832275246,1547693943698,6
1539832275246,1547915248799,6
1539832275246,1547698148253,4
1539832275246,1547986862398,6
1539832275246,1539314415211,10
1539832275246,1547997805806,6
1539832275246,1548033283992,6
1539832275246,1548034300723,6
1539832275246,1548037113729,11
1539832275246,1539316889981,2
1539832275246,1539734942389,7
1539832275246,1539737717686,5
1539832275246,1539739275781,10
1539832275246,1539740347920,6
1539832275246,1539831132678,6
